,adcode,bodyType,id,model,province,regMonth,regYear,popularity,carCommentVolum,newsReplyVolum,label
17202,610000,Sedan,0,3d7554f1f56dd664,陕西,2,2017,2558.0,714.0,3722.0,260.0
17203,230000,Sedan,0,3d7554f1f56dd664,黑龙江,2,2017,2745.0,714.0,3722.0,521.0
17204,310000,SUV,0,2d0d2c3403909fdb,上海,2,2017,969.0,643.0,4958.0,101.0
17205,530000,SUV,0,2d0d2c3403909fdb,云南,2,2017,1453.0,643.0,4958.0,213.0
17206,150000,SUV,0,2d0d2c3403909fdb,内蒙古,2,2017,1003.0,643.0,4958.0,174.0
17207,110000,SUV,0,2d0d2c3403909fdb,北京,2,2017,2290.0,643.0,4958.0,387.0
17208,510000,SUV,0,2d0d2c3403909fdb,四川,2,2017,4419.0,643.0,4958.0,235.0
17209,340000,SUV,0,2d0d2c3403909fdb,安徽,2,2017,1130.0,643.0,4958.0,83.0
17210,370000,SUV,0,2d0d2c3403909fdb,山东,2,2017,2503.0,643.0,4958.0,235.0
17211,140000,SUV,0,2d0d2c3403909fdb,山西,2,2017,876.0,643.0,4958.0,103.0
17212,440000,SUV,0,2d0d2c3403909fdb,广东,2,2017,5769.0,643.0,4958.0,1159.0
17213,450000,SUV,0,2d0d2c3403909fdb,广西,2,2017,842.0,643.0,4958.0,121.0
17214,320000,SUV,0,2d0d2c3403909fdb,江苏,2,2017,2549.0,643.0,4958.0,296.0
17215,360000,SUV,0,2d0d2c3403909fdb,江西,2,2017,778.0,643.0,4958.0,55.0
17216,130000,SUV,0,2d0d2c3403909fdb,河北,2,2017,2123.0,643.0,4958.0,251.0
17217,410000,SUV,0,2d0d2c3403909fdb,河南,2,2017,2440.0,643.0,4958.0,202.0
17218,330000,SUV,0,2d0d2c3403909fdb,浙江,2,2017,2382.0,643.0,4958.0,264.0
17219,420000,SUV,0,2d0d2c3403909fdb,湖北,2,2017,1569.0,643.0,4958.0,189.0
17220,430000,SUV,0,2d0d2c3403909fdb,湖南,2,2017,1401.0,643.0,4958.0,146.0
17221,350000,SUV,0,2d0d2c3403909fdb,福建,2,2017,911.0,643.0,4958.0,81.0
17222,210000,SUV,0,2d0d2c3403909fdb,辽宁,2,2017,1396.0,643.0,4958.0,316.0
17223,500000,SUV,0,2d0d2c3403909fdb,重庆,2,2017,755.0,643.0,4958.0,116.0
17224,610000,SUV,0,2d0d2c3403909fdb,陕西,2,2017,1292.0,643.0,4958.0,206.0
17225,230000,SUV,0,2d0d2c3403909fdb,黑龙江,2,2017,1217.0,643.0,4958.0,155.0
17226,310000,Sedan,0,a28bb927b6fcb33c,上海,2,2017,457.0,256.0,5702.0,96.0
17227,530000,Sedan,0,a28bb927b6fcb33c,云南,2,2017,538.0,256.0,5702.0,110.0
17228,150000,Sedan,0,a28bb927b6fcb33c,内蒙古,2,2017,382.0,256.0,5702.0,72.0
17229,110000,Sedan,0,a28bb927b6fcb33c,北京,2,2017,1205.0,256.0,5702.0,109.0
17230,510000,Sedan,0,a28bb927b6fcb33c,四川,2,2017,2378.0,256.0,5702.0,212.0
17231,340000,Sedan,0,a28bb927b6fcb33c,安徽,2,2017,575.0,256.0,5702.0,151.0
17232,370000,Sedan,0,a28bb927b6fcb33c,山东,2,2017,1302.0,256.0,5702.0,175.0
17233,140000,Sedan,0,a28bb927b6fcb33c,山西,2,2017,468.0,256.0,5702.0,70.0
17234,440000,Sedan,0,a28bb927b6fcb33c,广东,2,2017,5380.0,256.0,5702.0,1639.0
17235,450000,Sedan,0,a28bb927b6fcb33c,广西,2,2017,688.0,256.0,5702.0,166.0
17236,320000,Sedan,0,a28bb927b6fcb33c,江苏,2,2017,1824.0,256.0,5702.0,651.0
17237,360000,Sedan,0,a28bb927b6fcb33c,江西,2,2017,538.0,256.0,5702.0,96.0
17238,130000,Sedan,0,a28bb927b6fcb33c,河北,2,2017,1167.0,256.0,5702.0,284.0
17239,410000,Sedan,0,a28bb927b6fcb33c,河南,2,2017,1334.0,256.0,5702.0,242.0
17240,330000,Sedan,0,a28bb927b6fcb33c,浙江,2,2017,2039.0,256.0,5702.0,739.0
17241,420000,Sedan,0,a28bb927b6fcb33c,湖北,2,2017,941.0,256.0,5702.0,226.0
17242,430000,Sedan,0,a28bb927b6fcb33c,湖南,2,2017,871.0,256.0,5702.0,223.0
17243,350000,Sedan,0,a28bb927b6fcb33c,福建,2,2017,898.0,256.0,5702.0,173.0
17244,210000,Sedan,0,a28bb927b6fcb33c,辽宁,2,2017,995.0,256.0,5702.0,233.0
17245,500000,Sedan,0,a28bb927b6fcb33c,重庆,2,2017,398.0,256.0,5702.0,85.0
17246,610000,Sedan,0,a28bb927b6fcb33c,陕西,2,2017,694.0,256.0,5702.0,105.0
17247,230000,Sedan,0,a28bb927b6fcb33c,黑龙江,2,2017,677.0,256.0,5702.0,85.0
17248,310000,MPV,0,17bc272c93f19d56,上海,2,2017,3193.0,4.0,0.0,177.0
17249,530000,MPV,0,17bc272c93f19d56,云南,2,2017,8285.0,4.0,0.0,3067.0
17250,150000,MPV,0,17bc272c93f19d56,内蒙古,2,2017,2497.0,4.0,0.0,451.0
17251,110000,MPV,0,17bc272c93f19d56,北京,2,2017,8669.0,4.0,0.0,92.0
17252,510000,MPV,0,17bc272c93f19d56,四川,2,2017,17050.0,4.0,0.0,1537.0
17253,340000,MPV,0,17bc272c93f19d56,安徽,2,2017,5139.0,4.0,0.0,1881.0
17254,370000,MPV,0,17bc272c93f19d56,山东,2,2017,12415.0,4.0,0.0,3060.0
17255,140000,MPV,0,17bc272c93f19d56,山西,2,2017,6003.0,4.0,0.0,1361.0
17256,440000,MPV,0,17bc272c93f19d56,广东,2,2017,24014.0,4.0,0.0,1579.0
17257,450000,MPV,0,17bc272c93f19d56,广西,2,2017,6339.0,4.0,0.0,1836.0
17258,320000,MPV,0,17bc272c93f19d56,江苏,2,2017,11142.0,4.0,0.0,2419.0
17259,360000,MPV,0,17bc272c93f19d56,江西,2,2017,3794.0,4.0,0.0,922.0
17260,130000,MPV,0,17bc272c93f19d56,河北,2,2017,12631.0,4.0,0.0,3403.0
17261,410000,MPV,0,17bc272c93f19d56,河南,2,2017,18899.0,4.0,0.0,3564.0
17262,330000,MPV,0,17bc272c93f19d56,浙江,2,2017,9269.0,4.0,0.0,1629.0
17263,420000,MPV,0,17bc272c93f19d56,湖北,2,2017,6460.0,4.0,0.0,1140.0
17264,430000,MPV,0,17bc272c93f19d56,湖南,2,2017,6219.0,4.0,0.0,1506.0
17265,350000,MPV,0,17bc272c93f19d56,福建,2,2017,4226.0,4.0,0.0,650.0
17266,210000,MPV,0,17bc272c93f19d56,辽宁,2,2017,4562.0,4.0,0.0,939.0
17267,500000,MPV,0,17bc272c93f19d56,重庆,2,2017,2401.0,4.0,0.0,248.0
17268,610000,MPV,0,17bc272c93f19d56,陕西,2,2017,7276.0,4.0,0.0,1105.0
17269,230000,MPV,0,17bc272c93f19d56,黑龙江,2,2017,3362.0,4.0,0.0,518.0
17270,310000,SUV,0,2a2ab41f8f6ff1cb,上海,2,2017,2709.0,247.0,2053.0,114.0
17271,530000,SUV,0,2a2ab41f8f6ff1cb,云南,2,2017,2065.0,247.0,2053.0,300.0
17272,150000,SUV,0,2a2ab41f8f6ff1cb,内蒙古,2,2017,1877.0,247.0,2053.0,317.0
17273,110000,SUV,0,2a2ab41f8f6ff1cb,北京,2,2017,5981.0,247.0,2053.0,102.0
17274,510000,SUV,0,2a2ab41f8f6ff1cb,四川,2,2017,19795.0,247.0,2053.0,671.0
17275,340000,SUV,0,2a2ab41f8f6ff1cb,安徽,2,2017,17730.0,247.0,2053.0,717.0
17276,370000,SUV,0,2a2ab41f8f6ff1cb,山东,2,2017,9683.0,247.0,2053.0,842.0
17277,140000,SUV,0,2a2ab41f8f6ff1cb,山西,2,2017,2923.0,247.0,2053.0,312.0
17278,440000,SUV,0,2a2ab41f8f6ff1cb,广东,2,2017,26823.0,247.0,2053.0,2647.0
17279,450000,SUV,0,2a2ab41f8f6ff1cb,广西,2,2017,3540.0,247.0,2053.0,409.0
17280,320000,SUV,0,2a2ab41f8f6ff1cb,江苏,2,2017,25724.0,247.0,2053.0,1016.0
17281,360000,SUV,0,2a2ab41f8f6ff1cb,江西,2,2017,3943.0,247.0,2053.0,356.0
17282,130000,SUV,0,2a2ab41f8f6ff1cb,河北,2,2017,7752.0,247.0,2053.0,1271.0
17283,410000,SUV,0,2a2ab41f8f6ff1cb,河南,2,2017,11909.0,247.0,2053.0,1308.0
17284,330000,SUV,0,2a2ab41f8f6ff1cb,浙江,2,2017,12258.0,247.0,2053.0,459.0
17285,420000,SUV,0,2a2ab41f8f6ff1cb,湖北,2,2017,24972.0,247.0,2053.0,597.0
17286,430000,SUV,0,2a2ab41f8f6ff1cb,湖南,2,2017,9951.0,247.0,2053.0,844.0
17287,350000,SUV,0,2a2ab41f8f6ff1cb,福建,2,2017,10622.0,247.0,2053.0,148.0
17288,210000,SUV,0,2a2ab41f8f6ff1cb,辽宁,2,2017,3648.0,247.0,2053.0,211.0
17289,500000,SUV,0,2a2ab41f8f6ff1cb,重庆,2,2017,3487.0,247.0,2053.0,328.0
17290,610000,SUV,0,2a2ab41f8f6ff1cb,陕西,2,2017,3460.0,247.0,2053.0,247.0
17291,230000,SUV,0,2a2ab41f8f6ff1cb,黑龙江,2,2017,3165.0,247.0,2053.0,306.0
17292,310000,MPV,0,c06a2a387c0ee510,上海,2,2017,1527.0,21.0,4580.0,890.0
17293,530000,MPV,0,c06a2a387c0ee510,云南,2,2017,602.0,21.0,4580.0,63.0
17294,150000,MPV,0,c06a2a387c0ee510,内蒙古,2,2017,542.0,21.0,4580.0,64.0
17295,110000,MPV,0,c06a2a387c0ee510,北京,2,2017,2627.0,21.0,4580.0,1114.0
17296,510000,MPV,0,c06a2a387c0ee510,四川,2,2017,3166.0,21.0,4580.0,187.0
17297,340000,MPV,0,c06a2a387c0ee510,安徽,2,2017,802.0,21.0,4580.0,175.0
17298,370000,MPV,0,c06a2a387c0ee510,山东,2,2017,3021.0,21.0,4580.0,649.0
17299,140000,MPV,0,c06a2a387c0ee510,山西,2,2017,1100.0,21.0,4580.0,123.0
17300,440000,MPV,0,c06a2a387c0ee510,广东,2,2017,3716.0,21.0,4580.0,448.0
17301,450000,MPV,0,c06a2a387c0ee510,广西,2,2017,434.0,21.0,4580.0,54.0
17302,320000,MPV,0,c06a2a387c0ee510,江苏,2,2017,2560.0,21.0,4580.0,650.0
17303,360000,MPV,0,c06a2a387c0ee510,江西,2,2017,475.0,21.0,4580.0,85.0
17304,130000,MPV,0,c06a2a387c0ee510,河北,2,2017,1969.0,21.0,4580.0,361.0
17305,410000,MPV,0,c06a2a387c0ee510,河南,2,2017,2412.0,21.0,4580.0,345.0
17306,330000,MPV,0,c06a2a387c0ee510,浙江,2,2017,1917.0,21.0,4580.0,424.0
17307,420000,MPV,0,c06a2a387c0ee510,湖北,2,2017,899.0,21.0,4580.0,103.0
17308,430000,MPV,0,c06a2a387c0ee510,湖南,2,2017,795.0,21.0,4580.0,59.0
17309,350000,MPV,0,c06a2a387c0ee510,福建,2,2017,732.0,21.0,4580.0,106.0
17310,210000,MPV,0,c06a2a387c0ee510,辽宁,2,2017,880.0,21.0,4580.0,154.0
17311,500000,MPV,0,c06a2a387c0ee510,重庆,2,2017,460.0,21.0,4580.0,71.0
17312,610000,MPV,0,c06a2a387c0ee510,陕西,2,2017,1010.0,21.0,4580.0,179.0
17313,230000,MPV,0,c06a2a387c0ee510,黑龙江,2,2017,884.0,21.0,4580.0,74.0
17314,310000,Sedan,0,7023efdab9cedc03,上海,2,2017,1903.0,233.0,1522.0,168.0
17315,530000,Sedan,0,7023efdab9cedc03,云南,2,2017,786.0,233.0,1522.0,25.0
17316,150000,Sedan,0,7023efdab9cedc03,内蒙古,2,2017,671.0,233.0,1522.0,18.0
17317,110000,Sedan,0,7023efdab9cedc03,北京,2,2017,2552.0,233.0,1522.0,51.0
17318,510000,Sedan,0,7023efdab9cedc03,四川,2,2017,4163.0,233.0,1522.0,117.0
17319,340000,Sedan,0,7023efdab9cedc03,安徽,2,2017,2403.0,233.0,1522.0,148.0
17320,370000,Sedan,0,7023efdab9cedc03,山东,2,2017,3789.0,233.0,1522.0,180.0
17321,140000,Sedan,0,7023efdab9cedc03,山西,2,2017,847.0,233.0,1522.0,23.0
17322,440000,Sedan,0,7023efdab9cedc03,广东,2,2017,4488.0,233.0,1522.0,39.0
17323,450000,Sedan,0,7023efdab9cedc03,广西,2,2017,731.0,233.0,1522.0,34.0
17324,320000,Sedan,0,7023efdab9cedc03,江苏,2,2017,5500.0,233.0,1522.0,628.0
17325,360000,Sedan,0,7023efdab9cedc03,江西,2,2017,1232.0,233.0,1522.0,92.0
17326,130000,Sedan,0,7023efdab9cedc03,河北,2,2017,2024.0,233.0,1522.0,56.0
17327,410000,Sedan,0,7023efdab9cedc03,河南,2,2017,3085.0,233.0,1522.0,97.0
17328,330000,Sedan,0,7023efdab9cedc03,浙江,2,2017,3674.0,233.0,1522.0,309.0
17329,420000,Sedan,0,7023efdab9cedc03,湖北,2,2017,1782.0,233.0,1522.0,94.0
17330,430000,Sedan,0,7023efdab9cedc03,湖南,2,2017,1479.0,233.0,1522.0,83.0
17331,350000,Sedan,0,7023efdab9cedc03,福建,2,2017,1144.0,233.0,1522.0,20.0
17332,210000,Sedan,0,7023efdab9cedc03,辽宁,2,2017,830.0,233.0,1522.0,21.0
17333,500000,Sedan,0,7023efdab9cedc03,重庆,2,2017,605.0,233.0,1522.0,20.0
17334,610000,Sedan,0,7023efdab9cedc03,陕西,2,2017,1331.0,233.0,1522.0,51.0
17335,230000,Sedan,0,7023efdab9cedc03,黑龙江,2,2017,704.0,233.0,1522.0,11.0
17336,310000,SUV,0,af6f4f548684e14d,上海,2,2017,4019.0,245.0,6204.0,540.0
17337,530000,SUV,0,af6f4f548684e14d,云南,2,2017,1877.0,245.0,6204.0,288.0
17338,150000,SUV,0,af6f4f548684e14d,内蒙古,2,2017,1481.0,245.0,6204.0,195.0
17339,110000,SUV,0,af6f4f548684e14d,北京,2,2017,5765.0,245.0,6204.0,394.0
17340,510000,SUV,0,af6f4f548684e14d,四川,2,2017,8312.0,245.0,6204.0,611.0
17341,340000,SUV,0,af6f4f548684e14d,安徽,2,2017,2915.0,245.0,6204.0,457.0
17342,370000,SUV,0,af6f4f548684e14d,山东,2,2017,6727.0,245.0,6204.0,522.0
17343,140000,SUV,0,af6f4f548684e14d,山西,2,2017,2028.0,245.0,6204.0,248.0
17344,440000,SUV,0,af6f4f548684e14d,广东,2,2017,9435.0,245.0,6204.0,463.0
17345,450000,SUV,0,af6f4f548684e14d,广西,2,2017,1453.0,245.0,6204.0,210.0
17346,320000,SUV,0,af6f4f548684e14d,江苏,2,2017,7171.0,245.0,6204.0,939.0
17347,360000,SUV,0,af6f4f548684e14d,江西,2,2017,2443.0,245.0,6204.0,397.0
17348,130000,SUV,0,af6f4f548684e14d,河北,2,2017,4359.0,245.0,6204.0,404.0
17349,410000,SUV,0,af6f4f548684e14d,河南,2,2017,5670.0,245.0,6204.0,589.0
17350,330000,SUV,0,af6f4f548684e14d,浙江,2,2017,5019.0,245.0,6204.0,537.0
17351,420000,SUV,0,af6f4f548684e14d,湖北,2,2017,4246.0,245.0,6204.0,485.0
17352,430000,SUV,0,af6f4f548684e14d,湖南,2,2017,3679.0,245.0,6204.0,467.0
17353,350000,SUV,0,af6f4f548684e14d,福建,2,2017,2538.0,245.0,6204.0,257.0
17354,210000,SUV,0,af6f4f548684e14d,辽宁,2,2017,1698.0,245.0,6204.0,172.0
17355,500000,SUV,0,af6f4f548684e14d,重庆,2,2017,1773.0,245.0,6204.0,252.0
17356,610000,SUV,0,af6f4f548684e14d,陕西,2,2017,2302.0,245.0,6204.0,184.0
17357,230000,SUV,0,af6f4f548684e14d,黑龙江,2,2017,1490.0,245.0,6204.0,121.0
17358,310000,Sedan,0,7cf283430b3b5e38,上海,2,2017,2865.0,590.0,3974.0,513.0
17359,530000,Sedan,0,7cf283430b3b5e38,云南,2,2017,1245.0,590.0,3974.0,167.0
17360,150000,Sedan,0,7cf283430b3b5e38,内蒙古,2,2017,1088.0,590.0,3974.0,178.0
17361,110000,Sedan,0,7cf283430b3b5e38,北京,2,2017,4058.0,590.0,3974.0,74.0
17362,510000,Sedan,0,7cf283430b3b5e38,四川,2,2017,7421.0,590.0,3974.0,763.0
17363,340000,Sedan,0,7cf283430b3b5e38,安徽,2,2017,3405.0,590.0,3974.0,968.0
17364,370000,Sedan,0,7cf283430b3b5e38,山东,2,2017,7281.0,590.0,3974.0,1323.0
17365,140000,Sedan,0,7cf283430b3b5e38,山西,2,2017,1768.0,590.0,3974.0,283.0
17366,440000,Sedan,0,7cf283430b3b5e38,广东,2,2017,8083.0,590.0,3974.0,488.0
17367,450000,Sedan,0,7cf283430b3b5e38,广西,2,2017,1393.0,590.0,3974.0,293.0
17368,320000,Sedan,0,7cf283430b3b5e38,江苏,2,2017,8710.0,590.0,3974.0,2401.0
17369,360000,Sedan,0,7cf283430b3b5e38,江西,2,2017,2360.0,590.0,3974.0,549.0
17370,130000,Sedan,0,7cf283430b3b5e38,河北,2,2017,4320.0,590.0,3974.0,720.0
17371,410000,Sedan,0,7cf283430b3b5e38,河南,2,2017,6158.0,590.0,3974.0,1042.0
17372,330000,Sedan,0,7cf283430b3b5e38,浙江,2,2017,5670.0,590.0,3974.0,1038.0
17373,420000,Sedan,0,7cf283430b3b5e38,湖北,2,2017,3161.0,590.0,3974.0,480.0
17374,430000,Sedan,0,7cf283430b3b5e38,湖南,2,2017,2804.0,590.0,3974.0,516.0
17375,350000,Sedan,0,7cf283430b3b5e38,福建,2,2017,2282.0,590.0,3974.0,402.0
17376,210000,Sedan,0,7cf283430b3b5e38,辽宁,2,2017,1376.0,590.0,3974.0,149.0
17377,500000,Sedan,0,7cf283430b3b5e38,重庆,2,2017,1071.0,590.0,3974.0,163.0
17378,610000,Sedan,0,7cf283430b3b5e38,陕西,2,2017,2238.0,590.0,3974.0,242.0
17379,230000,Sedan,0,7cf283430b3b5e38,黑龙江,2,2017,1106.0,590.0,3974.0,130.0
17380,310000,Sedan,0,d4efbebb087fd03f,上海,2,2017,680.0,259.0,4868.0,27.0
17381,530000,Sedan,0,d4efbebb087fd03f,云南,2,2017,640.0,259.0,4868.0,172.0
17382,150000,Sedan,0,d4efbebb087fd03f,内蒙古,2,2017,555.0,259.0,4868.0,124.0
17383,110000,Sedan,0,d4efbebb087fd03f,北京,2,2017,1939.0,259.0,4868.0,74.0
17384,510000,Sedan,0,d4efbebb087fd03f,四川,2,2017,3350.0,259.0,4868.0,797.0
17385,340000,Sedan,0,d4efbebb087fd03f,安徽,2,2017,1254.0,259.0,4868.0,436.0
17386,370000,Sedan,0,d4efbebb087fd03f,山东,2,2017,2665.0,259.0,4868.0,1009.0
17387,140000,Sedan,0,d4efbebb087fd03f,山西,2,2017,1039.0,259.0,4868.0,248.0
17388,440000,Sedan,0,d4efbebb087fd03f,广东,2,2017,4479.0,259.0,4868.0,399.0
17389,450000,Sedan,0,d4efbebb087fd03f,广西,2,2017,806.0,259.0,4868.0,303.0
17390,320000,Sedan,0,d4efbebb087fd03f,江苏,2,2017,2468.0,259.0,4868.0,648.0
17391,360000,Sedan,0,d4efbebb087fd03f,江西,2,2017,954.0,259.0,4868.0,364.0
17392,130000,Sedan,0,d4efbebb087fd03f,河北,2,2017,2217.0,259.0,4868.0,641.0
17393,410000,Sedan,0,d4efbebb087fd03f,河南,2,2017,3050.0,259.0,4868.0,888.0
17394,330000,Sedan,0,d4efbebb087fd03f,浙江,2,2017,2790.0,259.0,4868.0,639.0
17395,420000,Sedan,0,d4efbebb087fd03f,湖北,2,2017,1281.0,259.0,4868.0,347.0
17396,430000,Sedan,0,d4efbebb087fd03f,湖南,2,2017,1164.0,259.0,4868.0,438.0
17397,350000,Sedan,0,d4efbebb087fd03f,福建,2,2017,1200.0,259.0,4868.0,268.0
17398,210000,Sedan,0,d4efbebb087fd03f,辽宁,2,2017,788.0,259.0,4868.0,149.0
17399,500000,Sedan,0,d4efbebb087fd03f,重庆,2,2017,604.0,259.0,4868.0,291.0
17400,610000,Sedan,0,d4efbebb087fd03f,陕西,2,2017,1527.0,259.0,4868.0,422.0
17401,230000,Sedan,0,d4efbebb087fd03f,黑龙江,2,2017,582.0,259.0,4868.0,104.0
17402,310000,Sedan,0,7245e0ee27b195cd,上海,2,2017,543.0,253.0,28.0,40.0
17403,530000,Sedan,0,7245e0ee27b195cd,云南,2,2017,812.0,253.0,28.0,246.0
17404,150000,Sedan,0,7245e0ee27b195cd,内蒙古,2,2017,721.0,253.0,28.0,164.0
17405,110000,Sedan,0,7245e0ee27b195cd,北京,2,2017,1908.0,253.0,28.0,74.0
17406,510000,Sedan,0,7245e0ee27b195cd,四川,2,2017,3835.0,253.0,28.0,451.0
17407,340000,Sedan,0,7245e0ee27b195cd,安徽,2,2017,1146.0,253.0,28.0,272.0
17408,370000,Sedan,0,7245e0ee27b195cd,山东,2,2017,3342.0,253.0,28.0,762.0
17409,140000,Sedan,0,7245e0ee27b195cd,山西,2,2017,1438.0,253.0,28.0,366.0
17410,440000,Sedan,0,7245e0ee27b195cd,广东,2,2017,4566.0,253.0,28.0,363.0
17411,450000,Sedan,0,7245e0ee27b195cd,广西,2,2017,835.0,253.0,28.0,233.0
17412,320000,Sedan,0,7245e0ee27b195cd,江苏,2,2017,2557.0,253.0,28.0,405.0
17413,360000,Sedan,0,7245e0ee27b195cd,江西,2,2017,1036.0,253.0,28.0,247.0
17414,130000,Sedan,0,7245e0ee27b195cd,河北,2,2017,3027.0,253.0,28.0,951.0
17415,410000,Sedan,0,7245e0ee27b195cd,河南,2,2017,3511.0,253.0,28.0,717.0
17416,330000,Sedan,0,7245e0ee27b195cd,浙江,2,2017,2269.0,253.0,28.0,306.0
17417,420000,Sedan,0,7245e0ee27b195cd,湖北,2,2017,1689.0,253.0,28.0,255.0
17418,430000,Sedan,0,7245e0ee27b195cd,湖南,2,2017,1465.0,253.0,28.0,321.0
17419,350000,Sedan,0,7245e0ee27b195cd,福建,2,2017,1159.0,253.0,28.0,153.0
17420,210000,Sedan,0,7245e0ee27b195cd,辽宁,2,2017,1100.0,253.0,28.0,222.0
17421,500000,Sedan,0,7245e0ee27b195cd,重庆,2,2017,671.0,253.0,28.0,142.0
17422,610000,Sedan,0,7245e0ee27b195cd,陕西,2,2017,1904.0,253.0,28.0,410.0
17423,230000,Sedan,0,7245e0ee27b195cd,黑龙江,2,2017,821.0,253.0,28.0,145.0
17424,310000,SUV,0,8c915fe4632fb9fa,上海,2,2017,951.0,142.0,2770.0,102.0
17425,530000,SUV,0,8c915fe4632fb9fa,云南,2,2017,1023.0,142.0,2770.0,575.0
17426,150000,SUV,0,8c915fe4632fb9fa,内蒙古,2,2017,687.0,142.0,2770.0,270.0
17427,110000,SUV,0,8c915fe4632fb9fa,北京,2,2017,2164.0,142.0,2770.0,86.0
17428,510000,SUV,0,8c915fe4632fb9fa,四川,2,2017,4490.0,142.0,2770.0,1194.0
17429,340000,SUV,0,8c915fe4632fb9fa,安徽,2,2017,1580.0,142.0,2770.0,720.0
17430,370000,SUV,0,8c915fe4632fb9fa,山东,2,2017,3538.0,142.0,2770.0,1109.0
17431,140000,SUV,0,8c915fe4632fb9fa,山西,2,2017,1576.0,142.0,2770.0,404.0
17432,440000,SUV,0,8c915fe4632fb9fa,广东,2,2017,4202.0,142.0,2770.0,446.0
17433,450000,SUV,0,8c915fe4632fb9fa,广西,2,2017,628.0,142.0,2770.0,330.0
17434,320000,SUV,0,8c915fe4632fb9fa,江苏,2,2017,3111.0,142.0,2770.0,1130.0
17435,360000,SUV,0,8c915fe4632fb9fa,江西,2,2017,969.0,142.0,2770.0,377.0
17436,130000,SUV,0,8c915fe4632fb9fa,河北,2,2017,2936.0,142.0,2770.0,1126.0
17437,410000,SUV,0,8c915fe4632fb9fa,河南,2,2017,3686.0,142.0,2770.0,1002.0
17438,330000,SUV,0,8c915fe4632fb9fa,浙江,2,2017,2105.0,142.0,2770.0,565.0
17439,420000,SUV,0,8c915fe4632fb9fa,湖北,2,2017,1661.0,142.0,2770.0,463.0
17440,430000,SUV,0,8c915fe4632fb9fa,湖南,2,2017,1261.0,142.0,2770.0,439.0
17441,350000,SUV,0,8c915fe4632fb9fa,福建,2,2017,960.0,142.0,2770.0,365.0
17442,210000,SUV,0,8c915fe4632fb9fa,辽宁,2,2017,776.0,142.0,2770.0,224.0
17443,500000,SUV,0,8c915fe4632fb9fa,重庆,2,2017,767.0,142.0,2770.0,274.0
17444,610000,SUV,0,8c915fe4632fb9fa,陕西,2,2017,1351.0,142.0,2770.0,394.0
17445,230000,SUV,0,8c915fe4632fb9fa,黑龙江,2,2017,1189.0,142.0,2770.0,372.0
17446,310000,SUV,0,6155b214590c66e6,上海,2,2017,4232.0,215.0,9839.0,192.0
17447,530000,SUV,0,6155b214590c66e6,云南,2,2017,3693.0,215.0,9839.0,680.0
17448,150000,SUV,0,6155b214590c66e6,内蒙古,2,2017,2435.0,215.0,9839.0,347.0
17449,110000,SUV,0,6155b214590c66e6,北京,2,2017,8596.0,215.0,9839.0,176.0
17450,510000,SUV,0,6155b214590c66e6,四川,2,2017,14741.0,215.0,9839.0,1081.0
17451,340000,SUV,0,6155b214590c66e6,安徽,2,2017,5001.0,215.0,9839.0,863.0
17452,370000,SUV,0,6155b214590c66e6,山东,2,2017,10410.0,215.0,9839.0,1356.0
17453,140000,SUV,0,6155b214590c66e6,山西,2,2017,4200.0,215.0,9839.0,357.0
17454,440000,SUV,0,6155b214590c66e6,广东,2,2017,16343.0,215.0,9839.0,653.0
17455,450000,SUV,0,6155b214590c66e6,广西,2,2017,2320.0,215.0,9839.0,381.0
17456,320000,SUV,0,6155b214590c66e6,江苏,2,2017,11767.0,215.0,9839.0,1760.0
17457,360000,SUV,0,6155b214590c66e6,江西,2,2017,2925.0,215.0,9839.0,453.0
17458,130000,SUV,0,6155b214590c66e6,河北,2,2017,7599.0,215.0,9839.0,1231.0
17459,410000,SUV,0,6155b214590c66e6,河南,2,2017,12404.0,215.0,9839.0,1586.0
17460,330000,SUV,0,6155b214590c66e6,浙江,2,2017,8465.0,215.0,9839.0,826.0
17461,420000,SUV,0,6155b214590c66e6,湖北,2,2017,5867.0,215.0,9839.0,551.0
17462,430000,SUV,0,6155b214590c66e6,湖南,2,2017,4903.0,215.0,9839.0,732.0
17463,350000,SUV,0,6155b214590c66e6,福建,2,2017,3709.0,215.0,9839.0,364.0
17464,210000,SUV,0,6155b214590c66e6,辽宁,2,2017,3350.0,215.0,9839.0,415.0
17465,500000,SUV,0,6155b214590c66e6,重庆,2,2017,2680.0,215.0,9839.0,373.0
17466,610000,SUV,0,6155b214590c66e6,陕西,2,2017,4036.0,215.0,9839.0,303.0
17467,230000,SUV,0,6155b214590c66e6,黑龙江,2,2017,3235.0,215.0,9839.0,365.0
17468,310000,Sedan,0,28e29f2c03dcd84c,上海,2,2017,639.0,193.0,2569.0,433.0
17469,530000,Sedan,0,28e29f2c03dcd84c,云南,2,2017,594.0,193.0,2569.0,300.0
17470,150000,Sedan,0,28e29f2c03dcd84c,内蒙古,2,2017,313.0,193.0,2569.0,276.0
17471,110000,Sedan,0,28e29f2c03dcd84c,北京,2,2017,1022.0,193.0,2569.0,923.0
17472,510000,Sedan,0,28e29f2c03dcd84c,四川,2,2017,2130.0,193.0,2569.0,454.0
17473,340000,Sedan,0,28e29f2c03dcd84c,安徽,2,2017,867.0,193.0,2569.0,364.0
17474,370000,Sedan,0,28e29f2c03dcd84c,山东,2,2017,1201.0,193.0,2569.0,778.0
