,index,adcode,bodyType,id,model,regMonth,regYear,popularity,carCommentVolum,newsReplyVolum,label,province_rank,date_block_num,class_id
15284,20059,130000,Sedan,0,12f8b7e14947c34d,12,2016,2939.0,263.0,71.0,1229.0,2,12,753
15285,36943,230000,SUV,0,a9a43d1a7ecbe75d,12,2016,204.0,82.0,954.0,57.0,5,12,1320
15286,5191,450000,SUV,0,af6f4f548684e14d,12,2016,1313.0,233.0,4842.0,713.0,4,12,549
15287,20087,410000,Sedan,0,12f8b7e14947c34d,12,2016,2679.0,263.0,71.0,1053.0,1,12,813
15288,11715,310000,SUV,0,b25c4e2e3856af22,12,2016,3987.0,214.0,14416.0,1504.0,3,12,20
15289,34395,210000,SUV,0,feabbf46658382b9,12,2016,3520.0,588.0,2668.0,459.0,4,12,1136
15290,20115,330000,Sedan,0,12f8b7e14947c34d,12,2016,2079.0,263.0,71.0,1213.0,1,12,873
15291,24735,110000,MPV,0,7aab7fca2470987e,12,2016,590.0,46.0,397.0,511.0,2,12,221
15292,23587,370000,SUV,0,936168bd4850913d,12,2016,231.0,89.0,1970.0,1083.0,1,12,399
15293,14039,350000,SUV,0,346393c2c6305fb1,12,2016,161.0,114.0,24.0,129.0,4,12,1043
15294,1299,150000,SUV,0,2d0d2c3403909fdb,12,2016,867.0,447.0,596.0,233.0,5,12,123
15295,7207,420000,Sedan,0,7245e0ee27b195cd,12,2016,1213.0,418.0,58.0,903.0,3,12,912
15296,26583,110000,SUV,0,f5d69960089c3614,12,2016,4353.0,152.0,568.0,739.0,2,12,224
15297,26611,510000,SUV,0,f5d69960089c3614,12,2016,4482.0,152.0,568.0,296.0,2,12,284
15298,2223,410000,Sedan,0,a28bb927b6fcb33c,12,2016,1443.0,274.0,298.0,651.0,1,12,784
15299,1635,330000,SUV,0,2d0d2c3403909fdb,12,2016,1839.0,447.0,596.0,424.0,1,12,843
15300,3007,500000,MPV,0,17bc272c93f19d56,12,2016,1919.0,0.0,0.0,357.0,4,12,1145
15301,14403,440000,Sedan,0,02aab221aabc03b9,12,2016,1861.0,361.0,1283.0,1007.0,1,12,504
15302,3035,610000,MPV,0,17bc272c93f19d56,12,2016,7864.0,0.0,0.0,3217.0,4,12,1205
15303,28991,530000,Sedan,0,9c1c7ee8ebdda299,12,2016,131.0,103.0,9.0,169.0,4,12,108
15304,26639,340000,SUV,0,f5d69960089c3614,12,2016,1688.0,152.0,568.0,125.0,3,12,344
15305,10539,150000,Sedan,0,ea489c253676aafc,12,2016,975.0,207.0,1450.0,941.0,5,12,138
15306,28963,310000,Sedan,0,9c1c7ee8ebdda299,12,2016,296.0,103.0,9.0,46.0,3,12,48
15307,31763,130000,SUV,0,54fc07138d70374c,12,2016,5250.0,132.0,890.0,750.0,2,12,772
15308,30783,230000,Hatchback,0,3e21824be728cbec,12,2016,815.0,408.0,570.0,87.0,5,12,1310
15309,26667,370000,SUV,0,f5d69960089c3614,12,2016,4669.0,152.0,568.0,356.0,1,12,404
15310,28935,230000,Sedan,0,06880909932890ca,12,2016,501.0,53.0,235.0,100.0,5,12,1307
15311,2251,330000,Sedan,0,a28bb927b6fcb33c,12,2016,2124.0,274.0,298.0,1310.0,1,12,844
15312,10119,450000,Sedan,0,63065128401bb3ff,12,2016,1102.0,132.0,2231.0,616.0,4,12,557
15313,31735,360000,SUV,0,54fc07138d70374c,12,2016,1462.0,132.0,890.0,262.0,4,12,712
15314,29019,150000,Sedan,0,9c1c7ee8ebdda299,12,2016,424.0,103.0,9.0,430.0,5,12,168
15315,29047,110000,Sedan,0,9c1c7ee8ebdda299,12,2016,817.0,103.0,9.0,112.0,2,12,228
15316,31819,330000,SUV,0,54fc07138d70374c,12,2016,3863.0,132.0,890.0,684.0,1,12,892
15317,26443,610000,Sedan,0,97f15de12cfabbd5,12,2016,1292.0,286.0,3864.0,371.0,4,12,1243
15318,13815,450000,SUV,0,346393c2c6305fb1,12,2016,97.0,114.0,24.0,162.0,4,12,563
15319,29131,370000,Sedan,0,9c1c7ee8ebdda299,12,2016,1915.0,103.0,9.0,2281.0,1,12,408
15320,26471,230000,Sedan,0,97f15de12cfabbd5,12,2016,2058.0,286.0,3864.0,783.0,5,12,1303
15321,29103,340000,Sedan,0,9c1c7ee8ebdda299,12,2016,374.0,103.0,9.0,190.0,3,12,348
15322,3063,230000,MPV,0,17bc272c93f19d56,12,2016,3574.0,0.0,0.0,982.0,5,12,1265
15323,35823,110000,Sedan,0,c6cd4e0e073f5ac2,12,2016,1215.0,159.0,1497.0,362.0,2,12,239
15324,14907,510000,SUV,0,5d7fb682edd0f937,12,2016,1620.0,135.0,124.0,337.0,2,12,265
15325,2195,130000,Sedan,0,a28bb927b6fcb33c,12,2016,1221.0,274.0,298.0,419.0,2,12,724
15326,29075,510000,Sedan,0,9c1c7ee8ebdda299,12,2016,1106.0,103.0,9.0,641.0,2,12,288
15327,31791,410000,SUV,0,54fc07138d70374c,12,2016,6239.0,132.0,890.0,820.0,1,12,832
15328,26499,310000,SUV,0,f5d69960089c3614,12,2016,2085.0,152.0,568.0,291.0,3,12,44
15329,30755,610000,Hatchback,0,3e21824be728cbec,12,2016,1594.0,408.0,570.0,464.0,4,12,1250
15330,26527,530000,SUV,0,f5d69960089c3614,12,2016,1351.0,152.0,568.0,95.0,4,12,104
15331,9615,410000,Sedan,0,37aa9169b575ef79,12,2016,4818.0,113.0,3899.0,2962.0,1,12,796
15332,26555,150000,SUV,0,f5d69960089c3614,12,2016,1281.0,152.0,568.0,64.0,5,12,164
15333,7627,440000,SUV,0,8c915fe4632fb9fa,12,2016,3441.0,154.0,2116.0,2021.0,1,12,493
15334,10567,110000,Sedan,0,ea489c253676aafc,12,2016,2063.0,207.0,1450.0,546.0,2,12,198
15335,14935,340000,SUV,0,5d7fb682edd0f937,12,2016,702.0,135.0,124.0,174.0,3,12,325
15336,26695,140000,SUV,0,f5d69960089c3614,12,2016,1034.0,152.0,568.0,51.0,4,12,464
15337,14879,110000,SUV,0,5d7fb682edd0f937,12,2016,1622.0,135.0,124.0,417.0,2,12,205
15338,7655,450000,SUV,0,8c915fe4632fb9fa,12,2016,519.0,154.0,2116.0,880.0,4,12,553
15339,26863,410000,SUV,0,f5d69960089c3614,12,2016,3538.0,152.0,568.0,187.0,1,12,824
15340,28823,350000,Sedan,0,06880909932890ca,12,2016,743.0,53.0,235.0,601.0,4,12,1067
15341,2923,430000,MPV,0,17bc272c93f19d56,12,2016,5136.0,0.0,0.0,2693.0,3,12,965
15342,1607,410000,SUV,0,2d0d2c3403909fdb,12,2016,1924.0,447.0,596.0,337.0,1,12,783
15343,10147,320000,Sedan,0,63065128401bb3ff,12,2016,6267.0,132.0,2231.0,5643.0,1,12,617
15344,31623,140000,SUV,0,54fc07138d70374c,12,2016,1752.0,132.0,890.0,244.0,4,12,472
15345,26891,330000,SUV,0,f5d69960089c3614,12,2016,3023.0,152.0,568.0,230.0,1,12,884
15346,31651,440000,SUV,0,54fc07138d70374c,12,2016,8307.0,132.0,890.0,2078.0,1,12,532
15347,26919,420000,SUV,0,f5d69960089c3614,12,2016,1876.0,152.0,568.0,184.0,3,12,944
15348,9643,330000,Sedan,0,37aa9169b575ef79,12,2016,2281.0,113.0,3899.0,886.0,1,12,856
15349,26947,430000,SUV,0,f5d69960089c3614,12,2016,2058.0,152.0,568.0,211.0,3,12,1004
15350,14011,430000,SUV,0,346393c2c6305fb1,12,2016,185.0,114.0,24.0,535.0,3,12,983
15351,2307,430000,Sedan,0,a28bb927b6fcb33c,12,2016,938.0,274.0,298.0,674.0,3,12,964
15352,10483,310000,Sedan,0,ea489c253676aafc,12,2016,1180.0,207.0,1450.0,754.0,3,12,18
15353,28767,420000,Sedan,0,06880909932890ca,12,2016,806.0,53.0,235.0,661.0,3,12,947
15354,1355,510000,SUV,0,2d0d2c3403909fdb,12,2016,2572.0,447.0,596.0,434.0,2,12,243
15355,26975,350000,SUV,0,f5d69960089c3614,12,2016,1538.0,152.0,568.0,124.0,4,12,1064
15356,28795,430000,Sedan,0,06880909932890ca,12,2016,905.0,53.0,235.0,698.0,3,12,1007
15357,2979,210000,MPV,0,17bc272c93f19d56,12,2016,4534.0,0.0,0.0,1710.0,4,12,1085
15358,2279,420000,Sedan,0,a28bb927b6fcb33c,12,2016,1024.0,274.0,298.0,787.0,3,12,904
15359,30839,530000,Sedan,0,f8a6975573af1b33,12,2016,2728.0,424.0,922.0,338.0,4,12,111
15360,26723,440000,SUV,0,f5d69960089c3614,12,2016,5361.0,152.0,568.0,572.0,1,12,524
15361,28907,610000,Sedan,0,06880909932890ca,12,2016,1076.0,53.0,235.0,562.0,4,12,1247
15362,31707,320000,SUV,0,54fc07138d70374c,12,2016,5117.0,132.0,890.0,820.0,1,12,652
15363,26751,450000,SUV,0,f5d69960089c3614,12,2016,761.0,152.0,568.0,46.0,4,12,584
15364,30811,310000,Sedan,0,f8a6975573af1b33,12,2016,3194.0,424.0,922.0,579.0,3,12,51
15365,1327,110000,SUV,0,2d0d2c3403909fdb,12,2016,1766.0,447.0,596.0,677.0,2,12,183
15366,6927,340000,Sedan,0,7245e0ee27b195cd,12,2016,891.0,418.0,58.0,806.0,3,12,312
15367,26779,320000,SUV,0,f5d69960089c3614,12,2016,3570.0,152.0,568.0,301.0,1,12,644
15368,14851,150000,SUV,0,5d7fb682edd0f937,12,2016,426.0,135.0,124.0,86.0,5,12,145
15369,28879,500000,Sedan,0,06880909932890ca,12,2016,556.0,53.0,235.0,430.0,4,12,1187
15370,26807,360000,SUV,0,f5d69960089c3614,12,2016,1056.0,152.0,568.0,92.0,4,12,704
15371,28851,210000,Sedan,0,06880909932890ca,12,2016,699.0,53.0,235.0,328.0,4,12,1127
15372,8495,350000,SUV,0,6155b214590c66e6,12,2016,3532.0,165.0,3283.0,1306.0,4,12,1034
15373,14431,450000,Sedan,0,02aab221aabc03b9,12,2016,249.0,361.0,1283.0,119.0,4,12,564
15374,10511,530000,Sedan,0,ea489c253676aafc,12,2016,770.0,207.0,1450.0,866.0,4,12,78
15375,31679,450000,SUV,0,54fc07138d70374c,12,2016,1204.0,132.0,890.0,317.0,4,12,592
15376,13843,320000,SUV,0,346393c2c6305fb1,12,2016,460.0,114.0,24.0,621.0,1,12,623
15377,26835,130000,SUV,0,f5d69960089c3614,12,2016,2932.0,152.0,568.0,131.0,2,12,764
15378,2951,350000,MPV,0,17bc272c93f19d56,12,2016,3443.0,0.0,0.0,892.0,4,12,1025
15379,9783,500000,Sedan,0,37aa9169b575ef79,12,2016,649.0,113.0,3899.0,247.0,4,12,1156
15380,26415,500000,Sedan,0,97f15de12cfabbd5,12,2016,499.0,286.0,3864.0,213.0,4,12,1183
15381,14375,140000,Sedan,0,02aab221aabc03b9,12,2016,197.0,361.0,1283.0,105.0,4,12,444
15382,26051,370000,Sedan,0,97f15de12cfabbd5,12,2016,3687.0,286.0,3864.0,1221.0,1,12,403
15383,29355,330000,Sedan,0,9c1c7ee8ebdda299,12,2016,627.0,103.0,9.0,352.0,1,12,888
15384,3203,510000,SUV,0,2a2ab41f8f6ff1cb,12,2016,19610.0,231.0,1556.0,1850.0,2,12,246
15385,2111,450000,Sedan,0,a28bb927b6fcb33c,12,2016,534.0,274.0,298.0,386.0,4,12,544
15386,7291,210000,Sedan,0,7245e0ee27b195cd,12,2016,1012.0,418.0,58.0,641.0,4,12,1092
15387,26079,140000,Sedan,0,97f15de12cfabbd5,12,2016,1175.0,286.0,3864.0,605.0,4,12,463
15388,26107,440000,Sedan,0,97f15de12cfabbd5,12,2016,6492.0,286.0,3864.0,3747.0,1,12,523
15389,29327,410000,Sedan,0,9c1c7ee8ebdda299,12,2016,1160.0,103.0,9.0,911.0,1,12,828
15390,8691,150000,Sedan,0,28e29f2c03dcd84c,12,2016,271.0,115.0,162.0,580.0,5,12,135
15391,26135,450000,Sedan,0,97f15de12cfabbd5,12,2016,707.0,286.0,3864.0,174.0,4,12,583
15392,29299,130000,Sedan,0,9c1c7ee8ebdda299,12,2016,2090.0,103.0,9.0,1840.0,2,12,768
15393,3175,110000,SUV,0,2a2ab41f8f6ff1cb,12,2016,6228.0,231.0,1556.0,598.0,2,12,186
15394,13787,440000,SUV,0,346393c2c6305fb1,12,2016,659.0,114.0,24.0,373.0,1,12,503
15395,1243,310000,SUV,0,2d0d2c3403909fdb,12,2016,732.0,447.0,596.0,167.0,3,12,3
15396,26163,320000,Sedan,0,97f15de12cfabbd5,12,2016,2811.0,286.0,3864.0,1524.0,1,12,643
15397,10063,140000,Sedan,0,63065128401bb3ff,12,2016,1934.0,132.0,2231.0,2066.0,4,12,437
15398,29271,360000,Sedan,0,9c1c7ee8ebdda299,12,2016,236.0,103.0,9.0,182.0,4,12,708
15399,10623,340000,Sedan,0,ea489c253676aafc,12,2016,1021.0,207.0,1450.0,1669.0,3,12,318
15400,30643,430000,Hatchback,0,3e21824be728cbec,12,2016,1263.0,408.0,570.0,478.0,3,12,1010
15401,14991,140000,SUV,0,5d7fb682edd0f937,12,2016,373.0,135.0,124.0,91.0,4,12,445
15402,15019,440000,SUV,0,5d7fb682edd0f937,12,2016,2317.0,135.0,124.0,512.0,1,12,505
15403,29383,420000,Sedan,0,9c1c7ee8ebdda299,12,2016,273.0,103.0,9.0,125.0,3,12,948
15404,8327,360000,SUV,0,6155b214590c66e6,12,2016,2455.0,165.0,3283.0,2160.0,4,12,674
15405,10035,370000,Sedan,0,63065128401bb3ff,12,2016,4805.0,132.0,2231.0,5401.0,1,12,377
15406,35907,370000,Sedan,0,c6cd4e0e073f5ac2,12,2016,1702.0,159.0,1497.0,1685.0,1,12,419
15407,25911,530000,Sedan,0,97f15de12cfabbd5,12,2016,967.0,286.0,3864.0,253.0,4,12,103
15408,29439,350000,Sedan,0,9c1c7ee8ebdda299,12,2016,411.0,103.0,9.0,215.0,4,12,1068
15409,31987,610000,SUV,0,54fc07138d70374c,12,2016,2799.0,132.0,890.0,404.0,4,12,1252
15410,25939,150000,Sedan,0,97f15de12cfabbd5,12,2016,1025.0,286.0,3864.0,238.0,5,12,163
15411,6871,110000,Sedan,0,7245e0ee27b195cd,12,2016,1716.0,418.0,58.0,496.0,2,12,192
15412,30615,420000,Hatchback,0,3e21824be728cbec,12,2016,1275.0,408.0,570.0,461.0,3,12,950
15413,25967,110000,Sedan,0,97f15de12cfabbd5,12,2016,2752.0,286.0,3864.0,1094.0,2,12,223
15414,2083,440000,Sedan,0,a28bb927b6fcb33c,12,2016,5046.0,274.0,298.0,4195.0,1,12,484
15415,3231,340000,SUV,0,2a2ab41f8f6ff1cb,12,2016,5126.0,231.0,1556.0,1666.0,3,12,306
15416,31959,500000,SUV,0,54fc07138d70374c,12,2016,1711.0,132.0,890.0,575.0,4,12,1192
15417,25995,510000,Sedan,0,97f15de12cfabbd5,12,2016,2941.0,286.0,3864.0,543.0,2,12,283
15418,14319,340000,Sedan,0,02aab221aabc03b9,12,2016,361.0,361.0,1283.0,187.0,3,12,324
15419,29411,430000,Sedan,0,9c1c7ee8ebdda299,12,2016,236.0,103.0,9.0,165.0,3,12,1008
15420,10651,370000,Sedan,0,ea489c253676aafc,12,2016,3533.0,207.0,1450.0,5496.0,1,12,378
15421,26023,340000,Sedan,0,97f15de12cfabbd5,12,2016,1136.0,286.0,3864.0,578.0,3,12,343
15422,1691,430000,SUV,0,2d0d2c3403909fdb,12,2016,937.0,447.0,596.0,275.0,3,12,963
15423,10091,440000,Sedan,0,63065128401bb3ff,12,2016,7497.0,132.0,2231.0,2519.0,1,12,497
15424,30671,350000,Hatchback,0,3e21824be728cbec,12,2016,1420.0,408.0,570.0,593.0,4,12,1070
15425,31931,210000,SUV,0,54fc07138d70374c,12,2016,2085.0,132.0,890.0,450.0,4,12,1132
15426,8523,210000,SUV,0,6155b214590c66e6,12,2016,3478.0,165.0,3283.0,1784.0,4,12,1094
15427,7599,140000,SUV,0,8c915fe4632fb9fa,12,2016,1409.0,154.0,2116.0,1215.0,4,12,433
15428,10595,510000,Sedan,0,ea489c253676aafc,12,2016,2477.0,207.0,1450.0,1812.0,2,12,258
15429,6899,510000,Sedan,0,7245e0ee27b195cd,12,2016,2652.0,418.0,58.0,1260.0,2,12,252
15430,30699,210000,Hatchback,0,3e21824be728cbec,12,2016,820.0,408.0,570.0,149.0,4,12,1130
15431,1271,530000,SUV,0,2d0d2c3403909fdb,12,2016,1118.0,447.0,596.0,350.0,4,12,63
15432,26359,350000,Sedan,0,97f15de12cfabbd5,12,2016,1227.0,286.0,3864.0,638.0,4,12,1063
15433,2167,360000,Sedan,0,a28bb927b6fcb33c,12,2016,499.0,274.0,298.0,351.0,4,12,664
15434,26331,430000,Sedan,0,97f15de12cfabbd5,12,2016,1311.0,286.0,3864.0,839.0,3,12,1003
15435,29159,140000,Sedan,0,9c1c7ee8ebdda299,12,2016,669.0,103.0,9.0,886.0,4,12,468
15436,14599,420000,Sedan,0,02aab221aabc03b9,12,2016,390.0,361.0,1283.0,274.0,3,12,924
15437,31847,420000,SUV,0,54fc07138d70374c,12,2016,2625.0,132.0,890.0,425.0,3,12,952
15438,26387,210000,Sedan,0,97f15de12cfabbd5,12,2016,2506.0,286.0,3864.0,1395.0,4,12,1123
15439,8355,130000,SUV,0,6155b214590c66e6,12,2016,7760.0,165.0,3283.0,4551.0,2,12,734
15440,12751,420000,Sedan,0,4a103c30d593fbbe,12,2016,3474.0,1101.0,2452.0,1304.0,3,12,921
15441,12807,350000,Sedan,0,4a103c30d593fbbe,12,2016,3144.0,1101.0,2452.0,924.0,4,12,1041
15442,3091,310000,SUV,0,2a2ab41f8f6ff1cb,12,2016,2563.0,231.0,1556.0,623.0,3,12,6
15443,30727,500000,Hatchback,0,3e21824be728cbec,12,2016,708.0,408.0,570.0,475.0,4,12,1190
15444,7095,360000,Sedan,0,7245e0ee27b195cd,12,2016,846.0,418.0,58.0,816.0,4,12,672
15445,12639,360000,Sedan,0,4a103c30d593fbbe,12,2016,1803.0,1101.0,2452.0,1016.0,4,12,681
15446,31875,430000,SUV,0,54fc07138d70374c,12,2016,2583.0,132.0,890.0,493.0,3,12,1012
15447,9811,610000,Sedan,0,37aa9169b575ef79,12,2016,1917.0,113.0,3899.0,1051.0,4,12,1216
15448,26191,360000,Sedan,0,97f15de12cfabbd5,12,2016,668.0,286.0,3864.0,409.0,4,12,703
15449,2139,320000,Sedan,0,a28bb927b6fcb33c,12,2016,1730.0,274.0,298.0,1154.0,1,12,604
15450,9587,130000,Sedan,0,37aa9169b575ef79,12,2016,5955.0,113.0,3899.0,4206.0,2,12,736
15451,26219,130000,Sedan,0,97f15de12cfabbd5,12,2016,2661.0,286.0,3864.0,1119.0,2,12,763
15452,14347,370000,Sedan,0,02aab221aabc03b9,12,2016,763.0,361.0,1283.0,353.0,1,12,384
15453,3147,150000,SUV,0,2a2ab41f8f6ff1cb,12,2016,2175.0,231.0,1556.0,832.0,5,12,126
15454,29243,320000,Sedan,0,9c1c7ee8ebdda299,12,2016,706.0,103.0,9.0,309.0,1,12,648
15455,1663,420000,SUV,0,2d0d2c3403909fdb,12,2016,1041.0,447.0,596.0,280.0,3,12,903
15456,3119,530000,SUV,0,2a2ab41f8f6ff1cb,12,2016,2056.0,231.0,1556.0,680.0,4,12,66
15457,26247,410000,Sedan,0,97f15de12cfabbd5,12,2016,3012.0,286.0,3864.0,866.0,1,12,823
15458,31903,350000,SUV,0,54fc07138d70374c,12,2016,2093.0,132.0,890.0,338.0,4,12,1072
15459,26275,330000,Sedan,0,97f15de12cfabbd5,12,2016,3155.0,286.0,3864.0,1515.0,1,12,883
15460,29215,450000,Sedan,0,9c1c7ee8ebdda299,12,2016,227.0,103.0,9.0,308.0,4,12,588
15461,26303,420000,Sedan,0,97f15de12cfabbd5,12,2016,1538.0,286.0,3864.0,906.0,3,12,943
15462,36019,320000,Sedan,0,c6cd4e0e073f5ac2,12,2016,1968.0,159.0,1497.0,2828.0,1,12,659
15463,16951,360000,Sedan,0,ef76a85c4b39f693,12,2016,3342.0,10.0,4045.0,208.0,4,12,688
15464,14963,370000,SUV,0,5d7fb682edd0f937,12,2016,1464.0,135.0,124.0,253.0,1,12,385
15465,29187,440000,Sedan,0,9c1c7ee8ebdda299,12,2016,1513.0,103.0,9.0,1008.0,1,12,528
15466,36579,440000,SUV,0,a9a43d1a7ecbe75d,12,2016,1115.0,82.0,954.0,638.0,1,12,540
15467,32015,230000,SUV,0,54fc07138d70374c,12,2016,2683.0,132.0,890.0,410.0,5,12,1312
15468,14823,530000,SUV,0,5d7fb682edd0f937,12,2016,553.0,135.0,124.0,176.0,4,12,85
15469,12667,130000,Sedan,0,4a103c30d593fbbe,12,2016,8469.0,1101.0,2452.0,3954.0,2,12,741
15470,28319,230000,SUV,0,17363f08d683d52b,12,2016,2343.0,26.0,8.0,156.0,5,12,1306
15471,1551,360000,SUV,0,2d0d2c3403909fdb,12,2016,493.0,447.0,596.0,109.0,4,12,663
15472,12695,410000,Sedan,0,4a103c30d593fbbe,12,2016,7686.0,1101.0,2452.0,3291.0,1,12,801
15473,27647,500000,SUV,0,5b1c11c3efed5312,12,2016,330.0,38.0,23.0,172.0,4,12,1185
15474,2671,140000,MPV,0,17bc272c93f19d56,12,2016,6246.0,0.0,0.0,2844.0,4,12,425
15475,28291,610000,SUV,0,17363f08d683d52b,12,2016,2596.0,26.0,8.0,288.0,4,12,1246
15476,9699,430000,Sedan,0,37aa9169b575ef79,12,2016,1477.0,113.0,3899.0,2336.0,3,12,976
15477,27675,610000,SUV,0,5b1c11c3efed5312,12,2016,1128.0,38.0,23.0,325.0,4,12,1245
15478,31315,210000,Sedan,0,f8a6975573af1b33,12,2016,2028.0,424.0,922.0,125.0,4,12,1131
15479,28263,500000,SUV,0,17363f08d683d52b,12,2016,1064.0,26.0,8.0,126.0,4,12,1186
15480,8635,310000,Sedan,0,28e29f2c03dcd84c,12,2016,558.0,115.0,162.0,1293.0,3,12,15
15481,2475,310000,MPV,0,17bc272c93f19d56,12,2016,3085.0,0.0,0.0,477.0,3,12,5
15482,27731,310000,SUV,0,17363f08d683d52b,12,2016,1351.0,26.0,8.0,96.0,3,12,46
15483,31063,450000,Sedan,0,f8a6975573af1b33,12,2016,1958.0,424.0,922.0,328.0,4,12,591
15484,2643,370000,MPV,0,17bc272c93f19d56,12,2016,12737.0,0.0,0.0,6576.0,1,12,365
15485,31287,350000,Sedan,0,f8a6975573af1b33,12,2016,3614.0,424.0,922.0,699.0,4,12,1071
15486,10343,350000,Sedan,0,63065128401bb3ff,12,2016,2264.0,132.0,2231.0,1549.0,4,12,1037
15487,1467,440000,SUV,0,2d0d2c3403909fdb,12,2016,3856.0,447.0,596.0,1829.0,1,12,483
15488,27703,230000,SUV,0,5b1c11c3efed5312,12,2016,649.0,38.0,23.0,152.0,5,12,1305
15489,27759,530000,SUV,0,17363f08d683d52b,12,2016,2270.0,26.0,8.0,182.0,4,12,106
15490,14683,210000,Sedan,0,02aab221aabc03b9,12,2016,338.0,361.0,1283.0,174.0,4,12,1104
15491,27619,210000,SUV,0,5b1c11c3efed5312,12,2016,722.0,38.0,23.0,256.0,4,12,1125
15492,27507,330000,SUV,0,5b1c11c3efed5312,12,2016,2593.0,38.0,23.0,2202.0,1,12,885
15493,35851,510000,Sedan,0,c6cd4e0e073f5ac2,12,2016,1759.0,159.0,1497.0,1027.0,2,12,299
15494,31371,610000,Sedan,0,f8a6975573af1b33,12,2016,3439.0,424.0,922.0,259.0,4,12,1251
15495,6983,140000,Sedan,0,7245e0ee27b195cd,12,2016,1428.0,418.0,58.0,1092.0,4,12,432
15496,27535,420000,SUV,0,5b1c11c3efed5312,12,2016,855.0,38.0,23.0,749.0,3,12,945
15497,36439,110000,SUV,0,a9a43d1a7ecbe75d,12,2016,522.0,82.0,954.0,123.0,2,12,240
15498,28347,310000,Sedan,0,06880909932890ca,12,2016,666.0,53.0,235.0,384.0,3,12,47
15499,27563,430000,SUV,0,5b1c11c3efed5312,12,2016,963.0,38.0,23.0,744.0,3,12,1005
15500,14543,410000,Sedan,0,02aab221aabc03b9,12,2016,608.0,361.0,1283.0,223.0,1,12,804
15501,10231,410000,Sedan,0,63065128401bb3ff,12,2016,6672.0,132.0,2231.0,5119.0,1,12,797
15502,1439,140000,SUV,0,2d0d2c3403909fdb,12,2016,686.0,447.0,596.0,197.0,4,12,423
15503,10371,210000,Sedan,0,63065128401bb3ff,12,2016,1439.0,132.0,2231.0,1098.0,4,12,1097
15504,31035,440000,Sedan,0,f8a6975573af1b33,12,2016,11660.0,424.0,922.0,2232.0,1,12,531
15505,7039,450000,Sedan,0,7245e0ee27b195cd,12,2016,638.0,418.0,58.0,659.0,4,12,552
15506,2447,230000,Sedan,0,a28bb927b6fcb33c,12,2016,792.0,274.0,298.0,303.0,5,12,1264
15507,31343,500000,Sedan,0,f8a6975573af1b33,12,2016,1877.0,424.0,922.0,548.0,4,12,1191
15508,12723,330000,Sedan,0,4a103c30d593fbbe,12,2016,6534.0,1101.0,2452.0,2897.0,1,12,861
15509,27591,350000,SUV,0,5b1c11c3efed5312,12,2016,749.0,38.0,23.0,594.0,4,12,1065
15510,2699,440000,MPV,0,17bc272c93f19d56,12,2016,18532.0,0.0,0.0,3029.0,1,12,485
15511,8467,430000,SUV,0,6155b214590c66e6,12,2016,4378.0,165.0,3283.0,3747.0,3,12,974
15512,14655,350000,Sedan,0,02aab221aabc03b9,12,2016,521.0,361.0,1283.0,324.0,4,12,1044
15513,28235,210000,SUV,0,17363f08d683d52b,12,2016,2247.0,26.0,8.0,238.0,4,12,1126
15514,13955,330000,SUV,0,346393c2c6305fb1,12,2016,445.0,114.0,24.0,260.0,1,12,863
15515,2587,510000,MPV,0,17bc272c93f19d56,12,2016,11477.0,0.0,0.0,1954.0,2,12,245
15516,28123,330000,SUV,0,17363f08d683d52b,12,2016,5469.0,26.0,8.0,453.0,1,12,886
15517,1495,450000,SUV,0,2d0d2c3403909fdb,12,2016,543.0,447.0,596.0,173.0,4,12,543
15518,8439,420000,SUV,0,6155b214590c66e6,12,2016,5114.0,165.0,3283.0,3179.0,3,12,914
15519,28095,410000,SUV,0,17363f08d683d52b,12,2016,5312.0,26.0,8.0,457.0,1,12,826
15520,27927,140000,SUV,0,17363f08d683d52b,12,2016,1898.0,26.0,8.0,67.0,4,12,466
15521,31175,410000,Sedan,0,f8a6975573af1b33,12,2016,7637.0,424.0,922.0,747.0,1,12,831
15522,28151,420000,SUV,0,17363f08d683d52b,12,2016,2737.0,26.0,8.0,421.0,3,12,946
15523,27955,440000,SUV,0,17363f08d683d52b,12,2016,5633.0,26.0,8.0,84.0,1,12,526
15524,27983,450000,SUV,0,17363f08d683d52b,12,2016,1008.0,26.0,8.0,50.0,4,12,586
15525,2559,110000,MPV,0,17bc272c93f19d56,12,2016,8485.0,0.0,0.0,514.0,2,12,185
15526,28067,130000,SUV,0,17363f08d683d52b,12,2016,5548.0,26.0,8.0,383.0,2,12,766
15527,31147,130000,Sedan,0,f8a6975573af1b33,12,2016,5492.0,424.0,922.0,475.0,2,12,771
15528,9727,350000,Sedan,0,37aa9169b575ef79,12,2016,1471.0,113.0,3899.0,622.0,4,12,1036
15529,28011,320000,SUV,0,17363f08d683d52b,12,2016,4771.0,26.0,8.0,569.0,1,12,646
15530,28039,360000,SUV,0,17363f08d683d52b,12,2016,1611.0,26.0,8.0,309.0,4,12,706
15531,7235,430000,Sedan,0,7245e0ee27b195cd,12,2016,1102.0,418.0,58.0,1216.0,3,12,972
15532,2531,150000,MPV,0,17bc272c93f19d56,12,2016,2822.0,0.0,0.0,675.0,5,12,125
15533,13927,410000,SUV,0,346393c2c6305fb1,12,2016,574.0,114.0,24.0,1100.0,1,12,803
